G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,CG_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER
20200906KTWO0,20200906,KT,WO,0,T,0,W,2.0,27.0,38,38,34,9.0,2.0,0.0,2.0,0.0,1.0,0,0,3.0,0.0,1.0,10.0,1,0.0,0.0,1,7,7
20200907LTLG0,20200907,LT,LG,0,T,0,W,0.0,27.0,181,43,40,16.0,2.0,0.0,1.0,0.0,0.0,0,0,3.0,0.0,0.0,9.0,2,0.0,0.0,2,6,5
20200907LGLT0,20200907,LG,LT,0,B,0,L,0.0,24.0,172,45,39,16.0,6.0,0.0,2.0,0.0,0.0,0,0,5.0,0.0,1.0,4.0,1,0.0,0.0,1,12,12
20200908SKWO0,20200908,SK,WO,0,B,0,L,1.0,27.0,196,49,43,17.0,4.0,0.0,5.0,0.0,0.0,0,0,6.0,0.0,0.0,7.0,1,1.0,0.0,1,16,16
20200908LTNC0,20200908,LT,NC,0,T,0,L,0.0,24.0,168,46,42,17.0,5.0,0.0,0.0,0.0,0.0,0,0,3.0,0.0,1.0,6.0,0,1.0,0.0,0,14,10
20200908KTOB0,20200908,KT,OB,0,T,0,L,0.0,24.0,132,39,36,12.0,7.0,0.0,1.0,0.0,0.0,0,0,3.0,0.0,0.0,5.0,0,2.0,0.0,0,8,8
20200908LGHT0,20200908,LG,HT,0,T,0,L,0.0,24.0,124,34,31,7.0,4.0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,0.0,5.0,1,0.0,0.0,1,3,1
20200908SSHH0,20200908,SS,HH,0,B,0,L,0.0,30.0,173,43,36,10.0,2.0,0.0,0.0,0.0,0.0,4,2,3.0,0.0,0.0,9.0,0,0.0,0.0,0,4,4
20200908NCLT0,20200908,NC,LT,0,B,0,W,0.0,27.0,149,38,33,6.0,1.0,0.0,0.0,1.0,0.0,0,0,5.0,0.0,0.0,6.0,0,1.0,0.0,0,2,2
20200908HTLG0,20200908,HT,LG,0,B,0,W,1.0,27.0,160,43,35,11.0,3.0,1.0,0.0,0.0,0.0,0,0,6.0,0.0,2.0,3.0,2,1.0,0.0,2,2,2
20200908HHSS0,20200908,HH,SS,0,T,0,W,0.0,30.0,173,40,36,7.0,1.0,0.0,0.0,2.0,0.0,1,0,3.0,0.0,0.0,6.0,0,0.0,0.0,0,2,2
20200908OBKT0,20200908,OB,KT,0,B,0,W,0.0,27.0,157,38,33,6.0,1.0,0.0,0.0,0.0,1.0,0,0,5.0,0.0,0.0,7.0,0,1.0,0.0,0,0,0
20200908WOSK0,20200908,WO,SK,0,T,0,W,1.0,27.0,186,51,45,16.0,4.0,0.0,3.0,0.0,0.0,1,0,4.0,0.0,1.0,8.0,0,0.0,0.0,0,15,12
20200909SKWO0,20200909,SK,WO,0,B,0,L,0.0,27.0,238,53,35,11.0,2.0,0.0,1.0,3.0,0.0,2,2,16.0,0.0,0.0,5.0,3,0.0,0.0,3,13,11
20200909KTOB0,20200909,KT,OB,0,T,0,W,0.0,33.0,161,46,41,10.0,2.0,0.0,0.0,1.0,0.0,2,1,3.0,0.0,0.0,6.0,0,0.0,0.0,0,2,2
20200909WOSK0,20200909,WO,SK,0,T,0,W,1.0,27.0,135,37,35,9.0,1.0,0.0,2.0,0.0,0.0,0,0,2.0,0.0,0.0,3.0,2,0.0,0.0,2,4,4
20200909LTNC0,20200909,LT,NC,0,T,0,W,2.0,30.0,194,47,42,11.0,4.0,1.0,1.0,1.0,0.0,0,0,5.0,1.0,0.0,9.0,1,1.0,0.0,1,5,5
20200909OBKT0,20200909,OB,KT,0,B,0,L,0.0,33.0,179,43,38,5.0,0.0,0.0,1.0,1.0,0.0,1,0,4.0,0.0,0.0,13.0,0,1.0,0.0,0,4,3
20200909NCLT0,20200909,NC,LT,0,B,0,L,0.0,30.0,184,48,36,8.0,3.0,0.0,0.0,0.0,0.0,2,0,8.0,0.0,2.0,7.0,0,1.0,0.0,0,7,7
20200910LGWO0,20200910,LG,WO,0,B,0,W,1.0,27.0,136,36,32,6.0,1.0,0.0,1.0,0.0,0.0,1,0,3.0,0.0,0.0,7.0,0,0.0,0.0,0,1,1
20200910SKHH0,20200910,SK,HH,0,T,0,W,0.0,27.0,127,34,30,5.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,0.0,1.0,9.0,2,1.0,0.0,2,1,1
20200910OBHT0,20200910,OB,HT,0,T,0,W,2.0,27.0,162,36,32,7.0,0.0,1.0,1.0,0.0,2.0,0,0,4.0,0.0,0.0,7.0,0,1.0,0.0,0,4,4
20200910LTSS0,20200910,LT,SS,0,B,0,W,0.0,27.0,147,41,37,10.0,5.0,0.0,0.0,0.0,0.0,1,0,3.0,0.0,0.0,6.0,0,1.0,0.0,0,8,8
20200910NCKT0,20200910,NC,KT,0,B,0,W,2.0,27.0,126,37,32,8.0,0.0,1.0,4.0,0.0,0.0,1,1,1.0,0.0,3.0,7.0,1,0.0,0.0,1,8,8
20200910WOLG0,20200910,WO,LG,0,T,0,L,0.0,24.0,149,40,35,10.0,2.0,0.0,1.0,0.0,0.0,0,0,5.0,0.0,0.0,7.0,0,0.0,0.0,0,6,4
20200910HTOB0,20200910,HT,OB,0,B,0,L,0.0,27.0,174,42,36,9.0,0.0,0.0,0.0,2.0,0.0,0,0,6.0,0.0,0.0,9.0,0,0.0,0.0,0,5,5
20200910HHSK0,20200910,HH,SK,0,B,0,L,0.0,27.0,153,41,36,9.0,1.0,0.0,1.0,1.0,0.0,0,0,4.0,0.0,1.0,5.0,0,0.0,0.0,0,5,5
20200910KTNC0,20200910,KT,NC,0,T,0,L,0.0,24.0,176,46,36,13.0,3.0,0.0,3.0,0.0,0.0,1,1,8.0,0.0,1.0,4.0,0,2.0,0.0,0,13,12
20200910SSLT0,20200910,SS,LT,0,T,0,L,1.0,24.0,200,50,45,21.0,3.0,0.0,2.0,0.0,0.0,0,0,5.0,0.0,0.0,6.0,0,0.0,0.0,0,13,13
20200911KTNC0,20200911,KT,NC,0,T,0,L,0.0,24.0,154,40,37,13.0,4.0,0.0,3.0,2.0,0.0,0,0,3.0,0.0,0.0,7.0,0,1.0,0.0,0,9,9
20200911SSLT0,20200911,SS,LT,0,T,0,L,0.0,24.0,182,45,37,14.0,2.0,0.0,1.0,0.0,0.0,0,0,8.0,0.0,0.0,8.0,1,1.0,0.0,1,12,12
20200911LGWO0,20200911,LG,WO,0,B,0,L,0.0,27.0,130,41,38,13.0,3.0,1.0,0.0,1.0,0.0,1,0,0.0,0.0,2.0,4.0,1,0.0,0.0,1,8,8
20200911HHSK0,20200911,HH,SK,0,B,0,L,0.0,27.0,139,36,33,8.0,3.0,0.0,0.0,0.0,1.0,1,1,2.0,0.0,0.0,5.0,0,1.0,0.0,0,4,3
20200911WOLG0,20200911,WO,LG,0,T,0,W,0.0,27.0,153,38,33,8.0,1.0,0.0,0.0,1.0,0.0,2,2,3.0,0.0,0.0,11.0,0,0.0,0.0,0,2,2
20200911SKHH0,20200911,SK,HH,0,T,0,W,1.0,27.0,162,38,34,6.0,1.0,0.0,0.0,0.0,0.0,0,0,4.0,0.0,0.0,12.0,1,1.0,0.0,1,3,3
20200911NCKT0,20200911,NC,KT,0,B,0,W,0.0,27.0,153,38,31,6.0,0.0,1.0,1.0,0.0,0.0,1,0,5.0,0.0,1.0,10.0,1,0.0,1.0,1,1,1
20200911LTSS0,20200911,LT,SS,0,B,0,W,0.0,27.0,162,38,36,8.0,0.0,0.0,2.0,0.0,0.0,1,1,1.0,0.0,0.0,9.0,0,0.0,0.0,0,4,3
20200912OBWO0,20200912,OB,WO,0,T,0,L,0.0,24.0,141,36,31,9.0,2.0,0.0,0.0,0.0,1.0,1,0,3.0,0.0,1.0,6.0,0,0.0,0.0,0,2,2
20200912NCHT0,20200912,NC,HT,0,B,0,L,0.0,27.0,188,48,40,14.0,5.0,0.0,2.0,0.0,0.0,0,0,6.0,0.0,2.0,2.0,0,0.0,0.0,0,11,10
20200912HHKT0,20200912,HH,KT,0,T,0,L,0.0,24.0,160,38,31,9.0,1.0,0.0,0.0,3.0,0.0,1,1,5.0,0.0,1.0,3.0,0,1.0,0.0,0,5,5
20200912LGSS0,20200912,LG,SS,0,B,0,L,0.0,27.0,151,36,32,7.0,0.0,1.0,2.0,1.0,1.0,0,0,4.0,0.0,0.0,8.0,1,0.0,0.0,1,5,5
20200912LTSK0,20200912,LT,SK,0,T,0,L,0.0,24.0,125,32,29,5.0,1.0,0.0,0.0,0.0,0.0,0,0,3.0,0.0,0.0,2.0,1,1.0,0.0,1,2,1
20200912HTNC0,20200912,HT,NC,0,T,0,W,0.0,27.0,155,35,32,6.0,1.0,0.0,1.0,1.0,0.0,0,0,3.0,0.0,0.0,7.0,0,1.0,0.0,0,3,3
20200912KTHH0,20200912,KT,HH,0,B,0,W,2.0,27.0,126,36,35,7.0,0.0,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,10.0,0,0.0,0.0,0,2,2
20200912SSLG0,20200912,SS,LG,0,T,0,W,0.0,27.0,122,30,29,2.0,0.0,0.0,1.0,1.0,0.0,0,0,1.0,0.0,0.0,6.0,0,0.0,0.0,0,1,1
20200912SKLT0,20200912,SK,LT,0,B,0,W,2.0,27.0,145,36,30,6.0,0.0,0.0,0.0,0.0,1.0,1,1,5.0,0.0,0.0,6.0,1,0.0,0.0,1,1,1
20200912WOOB0,20200912,WO,OB,0,B,0,W,2.0,27.0,123,31,29,4.0,1.0,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,8.0,2,0.0,0.0,2,0,0
20200913HHKT0,20200913,HH,KT,0,T,0,L,4.0,24.599999999999998,154,39,33,12.0,1.0,0.0,0.0,0.0,0.0,3,2,3.0,0.0,0.0,11.0,2,0.0,0.0,2,5,5
20200913WOOB0,20200913,WO,OB,0,B,0,D,0.0,36.0,223,56,48,15.0,2.0,0.0,0.0,0.0,2.0,1,1,7.0,0.0,0.0,7.0,0,0.0,0.0,0,6,5
20200913LGSS0,20200913,LG,SS,0,B,0,L,0.0,27.0,191,51,42,18.0,1.0,1.0,1.0,2.0,0.0,4,2,5.0,0.0,0.0,5.0,0,2.0,0.0,0,11,9
20200913OBWO0,20200913,OB,WO,0,T,0,D,2.0,36.0,242,60,49,13.0,1.0,0.0,0.0,2.0,0.0,0,0,10.0,1.0,1.0,15.0,0,1.0,0.0,0,6,6
20200913LTSK0,20200913,LT,SK,0,T,0,L,0.0,24.0,96,29,27,4.0,0.0,0.0,2.0,1.0,0.0,0,0,1.0,0.0,1.0,5.0,1,0.0,0.0,1,3,3
20200913NCHT0,20200913,NC,HT,0,B,0,L,0.0,27.0,150,38,33,10.0,1.0,0.0,0.0,0.0,2.0,2,1,3.0,0.0,0.0,5.0,1,0.0,0.0,1,4,4
20200913KTHH0,20200913,KT,HH,0,B,0,W,0.0,27.0,166,39,30,6.0,1.0,0.0,0.0,2.0,1.0,2,1,5.0,0.0,2.0,6.0,0,0.0,0.0,0,4,3
20200913SKLT0,20200913,SK,LT,0,B,0,W,2.0,27.0,126,36,29,5.0,0.0,0.0,0.0,0.0,0.0,1,1,5.0,0.0,1.0,1.0,2,0.0,0.0,2,1,1
20200913SSLG0,20200913,SS,LG,0,T,1,W,0.0,27.0,110,32,31,4.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,10.0,0,0.0,0.0,0,0,0
20200913HTNC0,20200913,HT,NC,0,T,0,W,2.0,27.0,156,41,32,8.0,0.0,0.0,0.0,3.0,1.0,3,1,4.0,0.0,2.0,6.0,0,1.0,0.0,0,3,3
20200915LTWO0,20200915,LT,WO,0,T,0,W,1.0,27.0,190,46,38,11.0,1.0,0.0,0.0,0.0,0.0,0,0,7.0,0.0,1.0,7.0,1,1.0,0.0,1,5,5
20200915HTSK0,20200915,HT,SK,0,B,0,L,0.0,27.0,190,52,40,17.0,1.0,0.0,2.0,3.0,1.0,2,1,9.0,0.0,1.0,5.0,3,0.0,0.0,3,16,15
20200915LGHH0,20200915,LG,HH,0,T,0,L,0.0,27.599999999999998,161,45,38,11.0,1.0,0.0,0.0,0.0,0.0,0,0,5.0,0.0,2.0,10.0,2,1.0,0.0,2,6,6
20200915NCOB0,20200915,NC,OB,0,T,0,L,0.0,24.0,128,35,30,8.0,3.0,0.0,0.0,0.0,0.0,1,0,2.0,0.0,2.0,3.0,0,0.0,0.0,0,7,5
20200915KTSS0,20200915,KT,SS,0,B,0,L,0.0,27.0,137,42,37,14.0,1.0,0.0,1.0,0.0,0.0,1,0,4.0,1.0,0.0,1.0,2,1.0,0.0,2,7,6
20200915WOLT0,20200915,WO,LT,0,B,0,L,0.0,27.0,162,39,33,10.0,3.0,0.0,1.0,0.0,1.0,0,0,5.0,0.0,0.0,3.0,2,0.0,0.0,2,8,8
20200915SKHT0,20200915,SK,HT,0,T,0,W,0.0,27.0,138,34,29,5.0,0.0,0.0,0.0,0.0,0.0,0,0,5.0,0.0,0.0,4.0,3,0.0,0.0,3,1,1
20200915OBNC0,20200915,OB,NC,0,B,0,W,0.0,27.0,150,37,33,6.0,1.0,1.0,0.0,2.0,1.0,0,0,3.0,0.0,1.0,5.0,0,0.0,0.0,0,3,3
20200915HHLG0,20200915,HH,LG,0,B,0,W,0.0,30.0,185,42,39,8.0,2.0,0.0,1.0,3.0,0.0,0,0,3.0,0.0,0.0,14.0,0,1.0,0.0,0,5,4
20200915SSKT0,20200915,SS,KT,0,T,0,W,0.0,27.0,171,38,36,8.0,1.0,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,11.0,1,1.0,0.0,1,0,0
20200916SKHT0,20200916,SK,HT,0,T,0,W,0.0,27.0,162,41,33,10.0,1.0,0.0,1.0,0.0,0.0,2,1,4.0,0.0,2.0,6.0,1,1.0,0.0,1,6,6
20200916LTWO0,20200916,LT,WO,0,T,0,W,0.0,27.0,160,37,32,4.0,1.0,0.0,0.0,1.0,0.0,0,0,4.0,0.0,1.0,12.0,0,0.0,0.0,0,2,1
20200916NCOB0,20200916,NC,OB,0,T,0,W,3.0,27.0,133,33,32,7.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,6.0,1,0.0,0.0,1,3,3
20200916LGHH0,20200916,LG,HH,0,T,0,W,0.0,27.0,148,39,35,9.0,0.0,1.0,2.0,0.0,0.0,0,0,3.0,0.0,1.0,11.0,1,0.0,0.0,1,5,5
20200916KTSS0,20200916,KT,SS,0,B,0,W,0.0,27.0,171,45,39,14.0,1.0,0.0,0.0,0.0,0.0,0,0,6.0,0.0,0.0,4.0,1,3.0,0.0,1,6,6
20200916OBNC0,20200916,OB,NC,0,B,0,L,0.0,27.0,158,39,34,8.0,1.0,0.0,2.0,2.0,0.0,1,0,4.0,0.0,0.0,10.0,0,0.0,0.0,0,5,4
20200916WOLT0,20200916,WO,LT,0,B,0,L,0.0,27.0,173,44,39,14.0,4.0,0.0,0.0,0.0,0.0,1,1,4.0,0.0,0.0,6.0,1,0.0,0.0,1,8,8
20200916HHLG0,20200916,HH,LG,0,B,0,L,0.0,27.0,162,46,40,15.0,8.0,0.0,0.0,0.0,0.0,0,0,6.0,0.0,0.0,5.0,2,1.0,0.0,2,11,10
20200916SSKT0,20200916,SS,KT,0,T,0,L,0.0,24.0,190,46,43,19.0,4.0,0.0,1.0,0.0,0.0,0,0,2.0,0.0,1.0,8.0,0,1.0,0.0,0,11,11
20200916HTSK0,20200916,HT,SK,0,B,0,L,3.0,27.0,193,45,37,11.0,4.0,0.0,0.0,0.0,1.0,0,0,8.0,1.0,0.0,5.0,1,3.0,0.0,1,7,5
20200917SKNC0,20200917,SK,NC,0,T,0,L,0.0,27.0,146,38,34,9.0,1.0,0.0,2.0,1.0,0.0,1,0,3.0,1.0,0.0,6.0,1,0.0,0.0,1,3,3
20200917HTSS0,20200917,HT,SS,0,B,0,W,0.0,27.0,153,37,33,7.0,0.0,0.0,0.0,0.0,0.0,1,1,3.0,0.0,0.0,11.0,0,0.0,0.0,0,2,2
20200917KTOB0,20200917,KT,OB,0,B,0,W,0.0,27.0,105,33,33,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5.0,2,1.0,0.0,2,0,0
20200917OBKT0,20200917,OB,KT,0,T,0,L,0.0,24.0,157,35,31,9.0,1.0,1.0,0.0,3.0,0.0,1,0,3.0,1.0,0.0,8.0,0,0.0,0.0,0,3,3
20200917HHWO0,20200917,HH,WO,0,T,0,L,0.0,24.0,152,35,26,4.0,2.0,0.0,0.0,0.0,0.0,1,1,8.0,0.0,0.0,9.0,1,1.0,0.0,1,5,5
20200917LTLG0,20200917,LT,LG,0,T,0,L,0.0,24.0,158,39,34,8.0,0.0,0.0,2.0,1.0,0.0,1,0,4.0,0.0,0.0,6.0,0,0.0,0.0,0,9,9
20200917SSHT0,20200917,SS,HT,0,B,0,L,0.0,27.0,167,44,40,16.0,4.0,0.0,3.0,0.0,0.0,1,1,3.0,0.0,0.0,6.0,1,0.0,1.0,1,12,12
20200917NCSK0,20200917,NC,SK,0,T,0,W,1.0,27.0,124,33,30,4.0,0.0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,1.0,11.0,0,0.0,0.0,0,0,0
20200917LGLT0,20200917,LG,LT,0,B,0,W,0.0,27.0,127,34,34,8.0,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5.0,2,2.0,0.0,2,1,1
20200917WOHH0,20200917,WO,HH,0,B,0,W,1.0,27.0,128,32,29,3.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1.0,13.0,0,0.0,0.0,0,2,2
20200918LTLG0,20200918,LT,LG,0,T,0,W,1.0,27.0,146,38,34,7.0,1.0,0.0,1.0,1.0,0.0,0,0,4.0,0.0,0.0,6.0,0,0.0,1.0,0,3,3
20200918HHWO0,20200918,HH,WO,0,T,0,W,2.0,27.0,135,34,31,4.0,2.0,0.0,0.0,1.0,0.0,0,0,3.0,0.0,0.0,9.0,0,1.0,0.0,0,0,0
20200918SSHT0,20200918,SS,HT,0,B,0,L,0.0,27.0,207,49,39,15.0,2.0,0.0,2.0,0.0,0.0,2,1,5.0,0.0,3.0,4.0,1,0.0,0.0,1,13,13
20200918SKNC0,20200918,SK,NC,0,B,0,L,0.0,27.0,157,40,31,8.0,0.0,1.0,1.0,1.0,1.0,2,0,5.0,0.0,2.0,6.0,0,0.0,0.0,0,9,9
20200918OBKT0,20200918,OB,KT,0,T,0,L,0.0,30.299999999999997,183,46,40,11.0,1.0,0.0,2.0,0.0,0.0,1,0,4.0,1.0,1.0,11.0,1,0.0,0.0,1,5,5
20200918KTOB0,20200918,KT,OB,0,B,0,W,3.0,33.0,159,45,41,11.0,1.0,0.0,1.0,0.0,1.0,2,1,2.0,0.0,0.0,4.0,1,0.0,0.0,1,4,3
20200918WOHH0,20200918,WO,HH,0,B,0,L,0.0,27.0,149,37,36,8.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,10.0,0,0.0,0.0,0,2,1
20200918NCSK0,20200918,NC,SK,0,T,0,W,4.0,27.0,145,37,31,8.0,2.0,0.0,3.0,0.0,2.0,0,0,6.0,0.0,0.0,4.0,1,0.0,0.0,1,5,5
20200918HTSS0,20200918,HT,SS,0,T,0,W,0.0,27.0,155,40,35,9.0,2.0,0.0,0.0,0.0,1.0,1,1,4.0,0.0,0.0,9.0,0,1.0,0.0,0,5,3
20200918LGLT0,20200918,LG,LT,0,B,0,L,0.0,27.0,149,40,36,8.0,1.0,0.0,0.0,3.0,0.0,0,0,4.0,0.0,0.0,8.0,1,1.0,0.0,1,5,3
20200919KTSK0,20200919,KT,SK,0,T,0,W,4.0,27.0,138,34,30,3.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,0.0,0.0,6.0,1,1.0,0.0,1,0,0
20200919OBLG0,20200919,OB,LG,0,B,0,L,0.0,27.0,178,47,40,18.0,1.0,0.0,2.0,2.0,0.0,3,2,3.0,0.0,1.0,6.0,2,0.0,0.0,2,9,9
20200919LTNC0,20200919,LT,NC,0,B,0,W,0.0,27.0,127,36,34,10.0,0.0,0.0,1.0,1.0,1.0,0,0,1.0,0.0,1.0,7.0,2,0.0,0.0,2,1,1
20200919WOSS0,20200919,WO,SS,0,T,0,W,1.0,27.0,153,40,37,11.0,3.0,0.0,2.0,2.0,0.0,0,0,2.0,0.0,1.0,6.0,2,1.0,0.0,2,7,6
20200919LGOB0,20200919,LG,OB,0,T,0,W,0.0,27.0,164,39,36,10.0,2.0,0.0,2.0,0.0,0.0,0,0,3.0,0.0,0.0,8.0,1,0.0,0.0,1,6,6
20200919SKKT0,20200919,SK,KT,0,B,0,L,0.0,27.0,157,41,34,8.0,0.0,0.0,0.0,1.0,0.0,1,1,6.0,0.0,0.0,11.0,1,0.0,0.0,1,5,2
20200919NCLT0,20200919,NC,LT,0,T,0,L,0.0,24.0,167,38,30,7.0,1.0,0.0,2.0,0.0,0.0,0,0,7.0,0.0,1.0,8.0,1,0.0,0.0,1,5,5
20200919HHHT0,20200919,HH,HT,0,T,0,L,0.0,24.0,151,35,29,10.0,2.0,0.0,0.0,1.0,0.0,2,2,3.0,0.0,1.0,4.0,0,0.0,0.0,0,8,6
20200919SSWO0,20200919,SS,WO,0,B,0,L,0.0,27.0,180,43,39,15.0,3.0,0.0,0.0,2.0,0.0,1,1,3.0,0.0,0.0,12.0,0,0.0,0.0,0,8,8
20200919HTHH0,20200919,HT,HH,0,B,0,W,0.0,27.0,108,31,31,5.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,11.0,0,0.0,0.0,0,0,0
20200920KTSK0,20200920,KT,SK,0,T,0,W,1.0,27.0,141,31,28,3.0,1.0,0.0,0.0,0.0,0.0,0,0,3.0,0.0,0.0,4.0,3,0.0,0.0,3,2,1
20200920HHHT0,20200920,HH,HT,0,T,0,W,0.0,27.0,157,38,33,9.0,1.0,0.0,1.0,0.0,0.0,1,1,4.0,0.0,0.0,7.0,1,0.0,0.0,1,3,3
20200920OBLG0,20200920,OB,LG,0,B,0,W,0.0,27.0,158,38,37,10.0,3.0,1.0,2.0,0.0,0.0,0,0,1.0,0.0,0.0,11.0,0,0.0,0.0,0,5,5
20200920SSWO0,20200920,SS,WO,0,T,0,W,0.0,27.0,161,41,37,13.0,2.0,0.0,1.0,0.0,0.0,0,0,4.0,0.0,0.0,7.0,3,0.0,0.0,3,6,6
20200920SKKT0,20200920,SK,KT,0,B,0,L,0.0,27.0,171,43,37,11.0,2.0,0.0,1.0,2.0,1.0,1,1,4.0,0.0,1.0,10.0,0,1.0,0.0,0,10,6
20200920LGOB0,20200920,LG,OB,0,T,0,L,1.0,24.599999999999998,191,45,31,9.0,1.0,0.0,1.0,1.0,0.0,0,0,12.0,0.0,2.0,6.0,3,3.0,0.0,3,6,6
20200920WOSS0,20200920,WO,SS,0,T,0,L,0.0,24.0,192,48,42,18.0,0.0,0.0,3.0,1.0,0.0,1,0,5.0,0.0,0.0,6.0,1,1.0,0.0,1,14,9
20200920HTHH0,20200920,HT,HH,0,B,0,L,0.0,27.0,217,50,40,16.0,4.0,0.0,1.0,0.0,1.0,2,1,6.0,0.0,2.0,10.0,0,2.0,0.0,0,11,11
